symbol,time,open,high,low,close,volume,amount,next_page_token,time_eastern
QQQ,2024-03-06 15:30:00+00:00,438.2,438.96,437.8,438.91,454534,199265479.9612,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 10:30:00-05:00
QQQ,2024-03-06 15:35:00+00:00,438.88,438.95,438.37,438.49,1008279,442253971.767801,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 10:35:00-05:00
QQQ,2024-03-06 15:40:00+00:00,438.48,438.6596,438.18,438.48,514136,225412617.6494,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 10:40:00-05:00
QQQ,2024-03-06 15:45:00+00:00,438.47,439.2,438.46,439.15,363922,159699016.6968,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 10:45:00-05:00
QQQ,2024-03-06 15:50:00+00:00,439.18,439.7,439.0501,439.4799,555213,243985883.3469,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 10:50:00-05:00
QQQ,2024-03-06 15:55:00+00:00,439.47,439.86,439.46,439.6501,645376,283709185.4624,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 10:55:00-05:00
QQQ,2024-03-06 16:00:00+00:00,439.6501,440.4,439.635,439.77,683145,300629029.1625,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:00:00-05:00
QQQ,2024-03-06 16:05:00+00:00,439.77,440.18,439.72,440.12,423565,186339425.6164,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:05:00-05:00
QQQ,2024-03-06 16:10:00+00:00,440.12,440.39,440.06,440.11,389091,171285225.6501,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:10:00-05:00
QQQ,2024-03-06 16:15:00+00:00,440.12,440.31,440.03,440.22,323900,142574586.8779,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:15:00-05:00
QQQ,2024-03-06 16:20:00+00:00,440.22,440.32,439.86,440.01,486429,214055446.0108,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:20:00-05:00
QQQ,2024-03-06 16:25:00+00:00,440.01,440.21,439.85,440.13,416260,183173660.3905,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:25:00-05:00
QQQ,2024-03-06 16:30:00+00:00,440.13,440.18,439.26,439.5805,443341,194947982.1709,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:30:00-05:00
QQQ,2024-03-06 16:35:00+00:00,439.5805,440.11,439.55,440.04,467949,205858300.79990003,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:35:00-05:00
QQQ,2024-03-06 16:40:00+00:00,440.0303,440.25,439.94,440.06,231942,102071367.3912,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:40:00-05:00
QQQ,2024-03-06 16:45:00+00:00,440.06,440.22,439.87,440.105,243427,107120315.4761,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:45:00-05:00
QQQ,2024-03-06 16:50:00+00:00,440.12,440.72,440.09,440.7,575167,253360588.21269998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:50:00-05:00
QQQ,2024-03-06 16:55:00+00:00,440.71,440.94,440.65,440.735,373511,164653029.9758,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 11:55:00-05:00
QQQ,2024-03-06 17:00:00+00:00,440.735,441.02,440.71,440.97,410758,181092022.44120002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:00:00-05:00
QQQ,2024-03-06 17:05:00+00:00,440.97,441.36,440.805,441.245,335963,148190794.9763,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:05:00-05:00
QQQ,2024-03-06 17:10:00+00:00,441.245,441.76,441.245,441.6499,415510,183477828.7382,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:10:00-05:00
QQQ,2024-03-06 17:15:00+00:00,441.64,441.6691,441.3151,441.37,316298,139639810.9764,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:15:00-05:00
QQQ,2024-03-06 17:20:00+00:00,441.39,441.5,441.22,441.36,264751,116850197.7091,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:20:00-05:00
QQQ,2024-03-06 17:25:00+00:00,441.375,441.645,441.375,441.52,330423,145897529.2659,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:25:00-05:00
QQQ,2024-03-06 17:30:00+00:00,441.52,441.99,441.45,441.54,417815,184574233.1923,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:30:00-05:00
QQQ,2024-03-06 17:35:00+00:00,441.54,441.6701,441.38,441.4,278760,123078291.7724,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:35:00-05:00
QQQ,2024-03-06 17:40:00+00:00,441.415,441.47,441.18,441.3195,312118,137741814.60869998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:40:00-05:00
QQQ,2024-03-06 17:45:00+00:00,441.3195,441.34,440.85,440.905,273137,120449526.266,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:45:00-05:00
QQQ,2024-03-06 17:50:00+00:00,440.905,441.2399,440.62,440.74,279927,123431425.4899,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:50:00-05:00
QQQ,2024-03-06 17:55:00+00:00,440.74,441.04,440.61,440.99,203796,89841158.36909999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 12:55:00-05:00
QQQ,2024-03-06 18:00:00+00:00,440.99,441.19,440.86,441.15,218684,96443298.09380001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:00:00-05:00
QQQ,2024-03-06 18:05:00+00:00,441.155,441.17,440.695,440.94,232720,102608120.0856,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:05:00-05:00
QQQ,2024-03-06 18:10:00+00:00,440.925,441.125,440.86,441.125,223910,98730064.56650001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:10:00-05:00
QQQ,2024-03-06 18:15:00+00:00,441.125,441.27,440.92,441.22,237533,104780848.8854,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:15:00-05:00
QQQ,2024-03-06 18:20:00+00:00,441.22,441.6199,441.21,441.5302,254533,112350612.14150001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:20:00-05:00
QQQ,2024-03-06 18:25:00+00:00,441.5302,441.68,441.335,441.46,229781,101445144.0116,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:25:00-05:00
QQQ,2024-03-06 18:30:00+00:00,441.46,441.56,439.34,439.8961,830811,365728794.5978,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:30:00-05:00
QQQ,2024-03-06 18:35:00+00:00,439.9,440.15,438.79,440.15,1097759,482431760.49230003,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:35:00-05:00
QQQ,2024-03-06 18:40:00+00:00,440.15,440.82,440.0801,440.7901,570374,251241367.8963,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:40:00-05:00
QQQ,2024-03-06 18:45:00+00:00,440.7901,440.92,438.85,438.9,896883,394262091.05560005,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:45:00-05:00
QQQ,2024-03-06 18:50:00+00:00,438.9,439.42,438.53,438.94,961152,421926859.56270003,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:50:00-05:00
QQQ,2024-03-06 18:55:00+00:00,438.97,439.92,438.85,439.69,440028,193369533.2229,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 13:55:00-05:00
QQQ,2024-03-06 19:00:00+00:00,439.66,439.66,438.59,438.83,761521,334360590.9565,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:00:00-05:00
QQQ,2024-03-06 19:05:00+00:00,438.83,439.8,438.83,439.45,564004,247860260.2949,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:05:00-05:00
QQQ,2024-03-06 19:10:00+00:00,439.45,439.79,438.55,438.7,505944,222201808.5828,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:10:00-05:00
QQQ,2024-03-06 19:15:00+00:00,438.71,439.05,437.93,438.87,715382,313662555.98660004,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:15:00-05:00
QQQ,2024-03-06 19:20:00+00:00,438.87,439.53,438.85,439.4,342865,150625630.6957,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:20:00-05:00
QQQ,2024-03-06 19:25:00+00:00,439.4,439.845,439.01,439.7,426848,187588805.9932,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:25:00-05:00
QQQ,2024-03-06 19:30:00+00:00,439.7,440.0,438.79,439.07,468558,205823886.81129998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:30:00-05:00
QQQ,2024-03-06 19:35:00+00:00,439.05,439.23,438.6,439.03,306374,134499125.4151,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:35:00-05:00
QQQ,2024-03-06 19:40:00+00:00,439.03,439.39,438.65,439.17,326936,143542041.8326,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:40:00-05:00
QQQ,2024-03-06 19:45:00+00:00,439.17,439.19,438.1,438.64,530146,232477350.01139998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:45:00-05:00
QQQ,2024-03-06 19:50:00+00:00,438.61,439.16,438.52,438.98,270644,118796459.2423,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:50:00-05:00
QQQ,2024-03-06 19:55:00+00:00,438.96,439.0083,437.84,438.47,525912,230521679.0807,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 14:55:00-05:00
QQQ,2024-03-06 20:00:00+00:00,438.47,438.6401,437.9197,438.61,337897,148104214.08630002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:00:00-05:00
QQQ,2024-03-06 20:05:00+00:00,438.61,438.98,438.44,438.69,365988,160547765.8304,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:05:00-05:00
QQQ,2024-03-06 20:10:00+00:00,438.69,438.97,437.705,437.89,384112,168372173.3784,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:10:00-05:00
QQQ,2024-03-06 20:15:00+00:00,437.89,438.7,437.89,438.37,516389,226400889.99689996,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:15:00-05:00
QQQ,2024-03-06 20:20:00+00:00,438.38,438.41,437.61,437.86,529543,231901578.944,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:20:00-05:00
QQQ,2024-03-06 20:25:00+00:00,437.86,438.31,437.69,438.22,432454,189394787.7324,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:25:00-05:00
QQQ,2024-03-06 20:30:00+00:00,438.22,438.33,437.69,437.75,389095,170454967.33349997,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:30:00-05:00
QQQ,2024-03-06 20:35:00+00:00,437.75,438.39,437.4,438.3501,717398,314093056.4459,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:35:00-05:00
QQQ,2024-03-06 20:40:00+00:00,438.35,438.73,438.25,438.51,540248,236900322.178,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:40:00-05:00
QQQ,2024-03-06 20:45:00+00:00,438.51,439.31,438.44,439.14,591041,259452863.6811,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:45:00-05:00
QQQ,2024-03-06 20:50:00+00:00,439.13,439.135,438.09,438.89,846482,371250812.35959995,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:50:00-05:00
QQQ,2024-03-06 20:55:00+00:00,438.9,439.185,438.73,438.79,2190751,961431029.050401,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-06 15:55:00-05:00
QQQ,2024-03-07 14:30:00+00:00,442.43,442.67,442.02,442.6,1102255,821180935.610898,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 09:30:00-05:00
QQQ,2024-03-07 14:35:00+00:00,442.59,443.43,442.56,443.08,1012075,448441144.4021,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 09:35:00-05:00
QQQ,2024-03-07 14:40:00+00:00,443.08,443.18,441.91,441.94,826409,365667628.33089995,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 09:40:00-05:00
QQQ,2024-03-07 14:45:00+00:00,441.94,442.03,440.86,441.82,816396,360414873.6899,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 09:45:00-05:00
QQQ,2024-03-07 14:50:00+00:00,441.82,442.88,441.62,442.7,862259,381337129.7171,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 09:50:00-05:00
QQQ,2024-03-07 14:55:00+00:00,442.7,443.16,442.39,442.65,650144,287852618.6095,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 09:55:00-05:00
QQQ,2024-03-07 15:00:00+00:00,442.66,442.79,442.27,442.61,495931,219484342.79940003,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:00:00-05:00
QQQ,2024-03-07 15:05:00+00:00,442.61,443.01,442.24,442.58,548617,242847110.4005,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:05:00-05:00
QQQ,2024-03-07 15:10:00+00:00,442.59,443.25,442.58,443.14,1009768,447365640.3885,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:10:00-05:00
QQQ,2024-03-07 15:15:00+00:00,443.14,443.65,443.06,443.24,568652,252124174.8231,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:15:00-05:00
QQQ,2024-03-07 15:20:00+00:00,443.24,443.63,443.06,443.49,511788,226922140.95560002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:20:00-05:00
QQQ,2024-03-07 15:25:00+00:00,443.49,443.77,443.412,443.75,463954,205821042.1393,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:25:00-05:00
QQQ,2024-03-07 15:30:00+00:00,443.75,443.85,443.29,443.68,406030,180088162.5942,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:30:00-05:00
QQQ,2024-03-07 15:35:00+00:00,443.6801,444.15,443.47,444.1,370138,164277214.7249,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:35:00-05:00
QQQ,2024-03-07 15:40:00+00:00,444.11,444.5,444.03,444.402,714862,317591007.0835,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:40:00-05:00
QQQ,2024-03-07 15:45:00+00:00,444.402,444.82,444.3301,444.575,724264,321989645.9048,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:45:00-05:00
QQQ,2024-03-07 15:50:00+00:00,444.575,444.59,443.83,443.8501,634190,281654232.500001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:50:00-05:00
QQQ,2024-03-07 15:55:00+00:00,443.86,444.16,443.69,444.05,523868,232564432.1107,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 10:55:00-05:00
QQQ,2024-03-07 16:00:00+00:00,444.05,444.26,443.84,444.18,259798,115358870.9019,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:00:00-05:00
QQQ,2024-03-07 16:05:00+00:00,444.18,444.53,444.07,444.37,313197,139155584.333,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:05:00-05:00
QQQ,2024-03-07 16:10:00+00:00,444.37,444.6,444.2,444.3799,345058,153350621.93879998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:10:00-05:00
QQQ,2024-03-07 16:15:00+00:00,444.37,444.52,444.165,444.46,438535,194861920.4756,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:15:00-05:00
QQQ,2024-03-07 16:20:00+00:00,444.46,444.95,444.3722,444.92,399907,177822870.7273,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:20:00-05:00
QQQ,2024-03-07 16:25:00+00:00,444.92,445.0892,444.795,444.93,486827,216613617.0688,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:25:00-05:00
QQQ,2024-03-07 16:30:00+00:00,444.93,444.94,444.39,444.5996,370299,164630306.5423,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:30:00-05:00
QQQ,2024-03-07 16:35:00+00:00,444.5996,444.91,444.28,444.88,328749,146161267.3518,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:35:00-05:00
QQQ,2024-03-07 16:40:00+00:00,444.88,445.15,444.79,445.015,312134,138895952.7408,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:40:00-05:00
QQQ,2024-03-07 16:45:00+00:00,445.015,445.0799,444.6,444.8399,273555,121678062.19209999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:45:00-05:00
QQQ,2024-03-07 16:50:00+00:00,444.8399,445.01,444.765,444.95,307238,136691241.8766,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:50:00-05:00
QQQ,2024-03-07 16:55:00+00:00,444.96,445.4,444.94,445.3,407776,181557101.2572,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 11:55:00-05:00
QQQ,2024-03-07 17:00:00+00:00,445.3,445.41,445.0489,445.3335,515661,229595379.08530003,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:00:00-05:00
QQQ,2024-03-07 17:05:00+00:00,445.3703,445.56,445.195,445.51,300317,133749780.6524,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:05:00-05:00
QQQ,2024-03-07 17:10:00+00:00,445.51,445.76,445.46,445.5,438764,195515707.27719998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:10:00-05:00
QQQ,2024-03-07 17:15:00+00:00,445.5006,445.88,445.5006,445.755,618036,275496193.2317,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:15:00-05:00
QQQ,2024-03-07 17:20:00+00:00,445.755,445.95,445.33,445.59,340423,151697018.67169997,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:20:00-05:00
QQQ,2024-03-07 17:25:00+00:00,445.59,445.76,445.44,445.44,369868,164834444.36089998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:25:00-05:00
QQQ,2024-03-07 17:30:00+00:00,445.44,445.45,445.16,445.3607,330415,147135237.2436,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:30:00-05:00
QQQ,2024-03-07 17:35:00+00:00,445.36,445.665,445.3,445.505,275548,122766010.1584,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:35:00-05:00
QQQ,2024-03-07 17:40:00+00:00,445.49,445.495,444.915,445.3912,411180,183045531.8297,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:40:00-05:00
QQQ,2024-03-07 17:45:00+00:00,445.4,445.55,445.25,445.3,282213,125700394.0088,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:45:00-05:00
QQQ,2024-03-07 17:50:00+00:00,445.3,445.57,445.21,445.41,298961,133161634.8745,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:50:00-05:00
QQQ,2024-03-07 17:55:00+00:00,445.405,445.5,445.21,445.485,300770,133939226.77990001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 12:55:00-05:00
QQQ,2024-03-07 18:00:00+00:00,445.48,445.65,445.39,445.41,221374,98630683.3556,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 13:00:00-05:00
QQQ,2024-03-07 18:05:00+00:00,445.41,445.62,445.05,445.55,243248,108329497.0046,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 13:05:00-05:00
QQQ,2024-03-07 18:10:00+00:00,445.57,445.75,445.365,445.51,280229,124872068.2247,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-03-07 13:10:00-05:00
